0,7,1
0,10,1
0,25,1
0,27,1
0,28,1
0,43,1
0,91,1
100,0,0
111,0,0
0,152,1
0,175,1
0,176,1
0,177,1
0,178,1
0,179,1
180,0,0
0,181,1
182,0,0
0,183,1
0,184,1
0,185,1
0,186,1
0,187,1
0,188,1
0,189,1
0,190,1
0,191,1
0,192,1
0,193,1
0,194,1
195,0,0
0,196,1
0,197,1
0,198,1
0,199,1
0,200,1
0,201,1
202,0,0
0,203,1
0,204,1
0,205,1
206,0,0
0,207,1
0,208,1
209,0,0
0,210,1
211,0,0
0,212,1
0,213,1
0,214,1
0,215,1
0,216,1
0,217,1
0,218,1
219,0,0
220,0,0
0,221,1
0,222,1
0,223,1
224,0,0
225,0,0
0,226,1
227,0,0
228,0,0
229,0,0
230,0,0
0,231,1
0,232,1
233,0,0
0,234,1
235,0,0
0,236,1
0,237,1
0,238,1
0,239,1
0,240,1
0,241,1
242,0,0
243,0,0
244,0,0
0,245,1
0,246,1
0,247,1
0,248,1
249,0,0
0,250,1
0,251,1
0,252,1
0,253,1
254,0,0
0,255,1
256,0,0
257,0,0
0,258,1
259,0,0
0,260,1
0,261,1
0,262,1
0,263,1
0,264,1
0,265,1
266,0,0
0,267,1
0,268,1
0,269,1
0,270,1
0,271,1
0,272,1
0,273,1
0,274,1
275,0,0
0,276,1
0,277,1
0,278,1
0,279,1
0,280,1
0,281,1
282,0,0
0,283,1
284,0,0
0,285,1
0,286,1
0,287,1
0,288,1
0,289,1
290,0,0
0,291,1
292,0,0
0,293,1
0,294,1
0,295,1
0,296,1
0,297,1
0,298,1
0,299,1
300,0,0
0,301,1
0,302,1
0,303,1
0,304,1
0,305,1
0,306,1
307,0,0
0,308,1
0,309,1
310,0,0
0,311,1
0,312,1
0,313,1
0,314,1
0,315,1
316,0,0
317,0,0
318,0,0
319,0,0
0,320,1
321,0,0
0,322,1
0,323,1
0,324,1
325,0,0
0,326,1
327,0,0
0,328,1
0,329,1
0,330,1
331,0,0
0,332,1
0,333,1
0,334,1
335,0,0
336,0,0
337,0,0
0,338,1
0,339,1
340,0,0
0,341,1
342,0,0
0,343,1
0,344,1
0,345,1
346,0,0
0,347,1
0,348,1
0,349,1
350,0,0
351,0,0
352,0,0
0,353,1
354,0,0
355,0,0
0,356,1
0,357,1
358,0,0
359,0,0
360,0,0
0,361,1
0,362,1
363,0,0
364,0,0
0,365,1
366,0,0
0,367,1
0,368,1
0,369,1
0,370,1
0,371,1
372,0,0
0,373,1
0,374,1
0,375,1
0,376,1
377,0,0
0,378,1
0,379,1
0,380,1
0,381,1
0,382,1
0,383,1
0,384,1
0,385,1
0,386,1
0,387,1
388,0,0
389,0,0
390,0,0
391,0,0
0,392,1
1,1,1
1,25,1
1,100,1
1,200,1
269,1,0
1,272,1
1,278,1
279,1,0
1,393,1
1,394,1
1,395,1
396,1,0
1,397,1
398,1,0
399,1,0
1,400,1
1,401,1
1,402,1
1,403,1
1,404,1
405,1,0
1,406,1
1,407,1
1,408,1
1,409,1
410,1,0
1,411,1
1,412,1
1,413,1
414,1,0
415,1,0
1,416,1
1,417,1
418,1,0
419,1,0
1,420,1
1,421,1
1,422,1
1,423,1
1,424,1
1,425,1
426,1,0
427,1,0
1,1985,0
2,428,1
2,429,1
2,430,1
431,2,0
2,432,1
433,2,0
434,2,0
2,435,1
2,436,1
2,437,1
2,438,1
2,593,0
3,3,1
3,43,1
3,198,1
244,3,0
245,3,0
3,254,1
304,3,0
3,439,1
3,440,1
3,441,1
3,442,1
3,443,1
3,444,1
3,445,1
3,867,0
4,4,1
4,25,1
4,106,1
4,121,1
4,272,1
4,414,1
4,429,1
4,446,1
4,447,1
4,448,1
4,449,1
450,4,0
451,4,0
4,452,1
453,4,0
4,454,1
4,455,1
4,456,1
4,457,1
4,458,1
4,459,1
460,4,0
4,461,1
4,462,1
463,4,0
4,464,1
465,4,0
466,4,0
4,467,1
468,4,0
469,4,0
4,470,1
4,471,1
472,4,0
4,473,1
474,4,0
4,475,1
4,476,1
4,477,1
4,478,1
4,479,1
4,480,1
4,481,1
4,482,1
483,4,0
4,484,1
485,4,0
486,4,0
4,487,1
4,488,1
4,489,1
4,490,1
4,491,1
4,492,1
493,4,0
4,642,0
33,5,0
5,191,1
5,192,1
194,5,0
5,195,1
5,196,1
197,5,0
5,494,1
5,495,1
496,5,0
5,497,1
5,498,1
5,499,1
500,5,0
5,501,1
502,5,0
503,5,0
504,5,0
5,505,1
506,5,0
5,507,1
508,5,0
509,5,0
510,5,0
511,5,0
5,512,1
5,513,1
514,5,0
515,5,0
5,516,1
5,517,1
5,518,1
519,5,0
520,5,0
521,5,0
5,522,1
5,523,1
5,524,1
5,525,1
5,526,1
527,5,0
528,5,0
5,529,1
530,5,0
5,531,1
5,1841,0
6,8,1
6,9,1
6,11,1
6,17,1
6,21,1
22,6,0
6,28,1
29,6,0
6,61,1
6,103,1
6,104,1
108,6,0
6,112,1
6,158,1
6,164,1
6,175,1
177,6,0
6,185,1
6,186,1
6,188,1
6,189,1
6,195,1
196,6,0
6,201,1
6,205,1
206,6,0
6,208,1
6,209,1
225,6,0
6,235,1
6,236,1
6,238,1
6,240,1
6,241,1
242,6,0
243,6,0
249,6,0
275,6,0
276,6,0
6,280,1
281,6,0
6,282,1
285,6,0
288,6,0
290,6,0
6,291,1
6,293,1
6,294,1
296,6,0
6,297,1
6,346,1
6,383,1
393,6,0
6,401,1
6,405,1
6,409,1
6,432,1
6,504,1
6,513,1
6,516,1
519,6,0
6,522,1
6,524,1
6,526,1
527,6,0
6,528,1
6,529,1
6,532,1
6,533,1
6,534,1
6,535,1
6,536,1
537,6,0
6,538,1
539,6,0
540,6,0
6,541,1
6,542,1
6,543,1
6,544,1
6,545,1
6,546,1
547,6,0
548,6,0
6,549,1
6,550,1
6,551,1
6,552,1
553,6,0
6,554,1
555,6,0
556,6,0
557,6,0
6,558,1
6,559,1
6,560,1
6,561,1
562,6,0
6,563,1
564,6,0
565,6,0
6,566,1
6,567,1
568,6,0
569,6,0
570,6,0
6,571,1
6,572,1
6,573,1
6,574,1
575,6,0
6,576,1
6,577,1
6,578,1
6,579,1
580,6,0
6,581,1
582,6,0
6,583,1
6,584,1
585,6,0
586,6,0
6,587,1
588,6,0
589,6,0
6,590,1
6,591,1
6,592,1
593,6,0
594,6,0
595,6,0
6,596,1
597,6,0
598,6,0
6,599,1
6,600,1
6,601,1
6,602,1
6,603,1
6,604,1
6,605,1
606,6,0
6,607,1
6,608,1
6,609,1
6,610,1
6,611,1
6,612,1
613,6,0
6,614,1
6,615,1
6,616,1
617,6,0
618,6,0
6,619,1
620,6,0
621,6,0
622,6,0
6,623,1
6,624,1
6,625,1
6,626,1
6,627,1
6,628,1
6,629,1
630,6,0
6,631,1
6,632,1
6,633,1
6,634,1
635,6,0
636,6,0
637,6,0
6,638,1
6,639,1
6,640,1
6,641,1
6,642,1
6,643,1
6,644,1
6,645,1
6,646,1
6,647,1
6,648,1
6,649,1
6,650,1
651,6,0
6,652,1
6,653,1
6,654,1
655,6,0
6,656,1
6,657,1
6,658,1
6,659,1
6,660,1
6,661,1
6,662,1
663,6,0
6,664,1
665,6,0
666,6,0
6,667,1
668,6,0
669,6,0
670,6,0
6,671,1
672,6,0
673,6,0
674,6,0
675,6,0
6,676,1
6,677,1
6,678,1
6,679,1
6,680,1
681,6,0
6,682,1
6,683,1
684,6,0
6,685,1
686,6,0
6,687,1
6,688,1
689,6,0
690,6,0
691,6,0
6,692,1
6,693,1
6,694,1
6,695,1
6,696,1
697,6,0
6,698,1
6,699,1
6,700,1
701,6,0
6,702,1
6,703,1
6,704,1
6,705,1
6,706,1
6,707,1
708,6,0
6,709,1
6,710,1
711,6,0
6,712,1
713,6,0
6,714,1
6,715,1
716,6,0
6,717,1
6,718,1
6,719,1
720,6,0
6,721,1
6,722,1
723,6,0
6,724,1
6,725,1
6,726,1
6,727,1
6,728,1
6,729,1
730,6,0
6,731,1
7,7,1
7,12,1
21,7,0
7,25,1
7,28,1
7,30,1
44,7,0
7,51,1
7,52,1
7,54,1
7,55,1
56,7,0
7,60,1
61,7,0
7,66,1
7,67,1
7,68,1
69,7,0
77,7,0
79,7,0
7,80,1
7,84,1
7,95,1
7,96,1
7,97,1
7,100,1
7,102,1
7,104,1
7,106,1
7,107,1
112,7,0
7,114,1
116,7,0
120,7,0
7,127,1
7,145,1
7,153,1
155,7,0
156,7,0
158,7,0
7,167,1
7,169,1
177,7,0
7,181,1
7,185,1
186,7,0
188,7,0
7,189,1
7,190,1
7,191,1
7,192,1
7,193,1
7,194,1
201,7,0
7,202,1
203,7,0
7,205,1
206,7,0
7,207,1
7,209,1
7,212,1
213,7,0
7,216,1
223,7,0
7,227,1
7,228,1
230,7,0
7,231,1
7,232,1
233,7,0
7,234,1
241,7,0
7,243,1
7,245,1
7,246,1
7,250,1
7,251,1
257,7,0
7,260,1
7,263,1
7,265,1
7,266,1
7,269,1
7,270,1
7,279,1
7,300,1
301,7,0
302,7,0
7,303,1
304,7,0
7,305,1
7,340,1
383,7,0
7,384,1
385,7,0
386,7,0
392,7,0
7,393,1
396,7,0
401,7,0
7,411,1
7,441,1
7,458,1
460,7,0
7,475,1
480,7,0
7,481,1
7,489,1
494,7,0
7,530,1
7,532,1
535,7,0
7,536,1
538,7,0
597,7,0
7,599,1
7,600,1
7,602,1
7,603,1
607,7,0
608,7,0
612,7,0
7,617,1
7,622,1
624,7,0
7,640,1
7,641,1
7,642,1
643,7,0
7,645,1
665,7,0
7,670,1
675,7,0
676,7,0
677,7,0
7,678,1
7,708,1
709,7,0
7,710,1
713,7,0
7,715,1
7,716,1
7,723,1
7,725,1
7,729,1
7,732,1
7,733,1
734,7,0
7,735,1
7,736,1
7,737,1
738,7,0
7,739,1
7,740,1
7,741,1
7,742,1
7,743,1
7,744,1
7,745,1
7,746,1
7,747,1
7,748,1
749,7,0
7,750,1
751,7,0
7,752,1
7,753,1
754,7,0
755,7,0
7,756,1
7,757,1
758,7,0
7,759,1
7,760,1
761,7,0
762,7,0
7,763,1
7,764,1
7,765,1
7,766,1
7,767,1
768,7,0
769,7,0
770,7,0
7,771,1
7,772,1
773,7,0
7,774,1
7,775,1
7,776,1
7,777,1
7,778,1
7,779,1
7,780,1
781,7,0
7,782,1
7,783,1
7,784,1
785,7,0
7,786,1
7,787,1
788,7,0
7,789,1
790,7,0
7,791,1
7,792,1
7,793,1
794,7,0
795,7,0
7,796,1
7,797,1
7,798,1
7,799,1
7,800,1
7,801,1
802,7,0
7,803,1
804,7,0
7,805,1
7,806,1
807,7,0
7,808,1
7,809,1
7,810,1
7,811,1
7,812,1
7,813,1
7,814,1
815,7,0
7,816,1
7,817,1
818,7,0
819,7,0
7,820,1
821,7,0
7,822,1
7,823,1
7,824,1
825,7,0
7,826,1
827,7,0
7,828,1
7,829,1
7,830,1
7,831,1
7,832,1
833,7,0
834,7,0
7,835,1
7,836,1
7,837,1
7,838,1
839,7,0
840,7,0
7,841,1
7,842,1
843,7,0
7,844,1
7,845,1
7,846,1
847,7,0
848,7,0
849,7,0
7,850,1
851,7,0
7,852,1
853,7,0
7,854,1
855,7,0
7,856,1
7,857,1
858,7,0
859,7,0
7,860,1
861,7,0
862,7,0
7,863,1
7,864,1
7,865,1
7,866,1
7,867,1
868,7,0
7,869,1
870,7,0
871,7,0
7,872,1
7,873,1
7,874,1
7,875,1
7,876,1
877,7,0
7,878,1
879,7,0
7,880,1
7,881,1
7,882,1
7,883,1
884,7,0
885,7,0
7,886,1
7,887,1
7,888,1
7,889,1
7,891,1
7,892,1
7,893,1
894,7,0
895,7,0
7,896,1
7,897,1
7,898,1
7,899,1
900,7,0
901,7,0
902,7,0
7,903,1
7,904,1
7,905,1
906,7,0
7,907,1
7,908,1
7,910,1
7,911,1
912,7,0
913,7,0
7,914,1
915,7,0
7,916,1
926,7,0
927,7,0
7,928,1
